time,price,signal
2012-06-12,5.727491299,0.6963147801
2012-06-13,5.909301324,0.7342754326
2012-06-14,5.962023182,0.7674910035
2012-06-15,6.523380719,0.7965546281
2012-06-16,6.444158282,0.8219852996
2012-06-17,6.199966488,0.8442371371
2012-06-18,6.310844669,0.863707495
2012-06-19,6.494826716,0.8807440581
2012-06-20,6.693551056,0.8956510509
2012-06-21,6.672262504,0.9086946695
2012-06-22,6.563761698,0.9201078358
2012-06-23,6.447541689,0.9300943563
2012-06-24,6.350494039,0.9388325618
2012-06-25,6.31747363,0.9464784916
2012-06-26,6.432860829,0.9531686801
2012-06-27,6.615713402,0.9590225951
2012-06-28,6.590064633,0.9641447707
2012-06-29,6.658776757,0.9686266744
2012-06-30,6.680427623,0.9725483401
2012-07-01,6.626860092,0.9759797976
2012-07-02,6.743478051,0.9789823229
2012-07-03,6.449992403,0.9816095325
2012-07-04,6.514835333,0.983908341
2012-07-05,6.642398604,0.9859197983
2012-07-06,6.672181189,0.9876798235
2012-07-07,6.808273712,0.9892198456
2012-07-08,6.796317688,0.9905673649
2012-07-09,7.032395886,0.9917464443
2012-07-10,7.178580036,0.9927781388
2012-07-11,7.185147789,0.9936808714
2012-07-12,7.55593565,0.9944707625
2012-07-13,7.630921256,0.9951619172
2012-07-14,7.580129178,0.9957666775
2012-07-15,7.62723486,0.9962958428
2012-07-16,8.493405677,0.9967588625
2012-07-17,8.751984855,0.9971640047
2012-07-18,9.095192686,0.9975185041
2012-07-19,8.879533414,0.9978286911
2012-07-20,8.532450679,0.9981001047
2012-07-21,8.875645841,0.9983375916
2012-07-22,8.506562544,0.9985453927
2012-07-23,8.531211269,0.9987272186
2012-07-24,8.574585171,0.9988863163
2012-07-25,8.769347273,0.9990255267
2012-07-26,8.875765046,0.9991473359
2012-07-27,8.891459894,0.9992539189
2012-07-28,8.842560894,0.999347179
2012-07-29,8.747680659,0.9994287817
2012-07-30,9.088317249,0.9995001839
2012-07-31,9.320998402,0.999562661
2012-08-01,9.568020904,0.9996173283
2012-08-02,10.5510397,0.9996651623
2012-08-03,10.91586475,0.999707017
2012-08-04,10.91971488,0.9997436399
2012-08-05,10.80511738,0.9997756849
2012-08-06,10.8694465,0.9998037243
2012-08-07,10.94127944,0.9998282587
2012-08-08,11.0703916,0.9998497264
2012-08-09,11.10372474,0.9998685106
2012-08-10,11.4475688,0.9998849468
2012-08-11,11.54253553,0.9998993284
2012-08-12,11.59255239,0.9999119124
2012-08-13,11.98496299,0.9999229233
2012-08-14,12.18709748,0.9999325579
2012-08-15,13.17007735,0.9999409882
2012-08-16,13.45079082,0.9999483647
2012-08-17,12.07700554,0.9999548191
2012-08-18,11.57750716,0.9999604667
2012-08-19,7.830621842,0.9374654084
2012-08-20,9.979876649,0.8827822323
2012-08-21,9.902982018,0.8349344533
2012-08-22,9.772554579,0.7930676466
2012-08-23,10.08865743,0.8189341908
2012-08-24,10.59404259,0.8415674169
2012-08-25,10.58367667,0.8613714898
2012-08-26,10.54553074,0.8787000536
2012-08-27,10.90038008,0.8938625469
2012-08-28,10.93295853,0.9071297285
2012-08-29,10.8677839,0.9187385125
2012-08-30,10.72774884,0.8663961984
2012-08-31,10.10240982,0.8205966736
2012-09-01,10.00653294,0.7805220894
2012-09-02,10.2261162,0.7454568282
2012-09-03,10.49713431,0.7147747247
2012-09-04,10.36400189,0.6879278841
2012-09-05,11.02552288,0.6644368986
2012-09-06,11.16076902,0.6438822863
2012-09-07,11.07612234,0.6258970005
2012-09-08,11.04327003,0.6101598754
2012-09-09,11.06209549,0.596389891
2012-09-10,11.1252888,0.5843411546
2012-09-11,11.26809296,0.5737985103
2012-09-12,11.31528591,0.5645736965
2012-09-13,11.38029929,0.5565019844
2012-09-14,11.73010762,0.5494392364
2012-09-15,11.71839342,0.5432593318
2012-09-16,11.88691122,0.5378519154
2012-09-17,11.90831716,0.5331204259
2012-09-18,12.25965084,0.5914803727
2012-09-19,12.5048541,0.6425453261
2012-09-20,12.36717665,0.6872271603
2012-09-21,12.33365784,0.7263237653
2012-09-22,12.21372763,0.7605332946
2012-09-23,12.16546303,0.7904666328
2012-09-24,12.11358872,0.8166583037
2012-09-25,12.18240539,0.8395760157
2012-09-26,12.31981686,0.8596290138
2012-09-27,12.3187514,0.8771753871
2012-09-28,12.38145739,0.8925284637
2012-09-29,12.40475151,0.9059624057
2012-09-30,12.39162247,0.917717105
2012-10-01,12.38939516,0.9280024669
2012-10-02,12.8072381,0.9370021585
2012-10-03,12.95543049,0.9448768887
2012-10-04,12.86238578,0.9517672776
2012-10-05,12.75221942,0.9577963679
2012-10-06,12.50512971,0.9630718219
2012-10-07,11.87399709,0.9051878442
2012-10-08,11.73332975,0.8545393637
2012-10-09,11.82866344,0.8102219432
2012-10-10,12.10918848,0.8339442003
2012-10-11,12.06755181,0.7922011753
2012-10-12,12.02806816,0.7556760284
2012-10-13,11.92680383,0.7237165248
2012-10-14,11.65057796,0.6332519592
2012-10-15,11.90830953,0.5540954643
2012-10-16,11.84801807,0.4848335313
2012-10-17,11.91938816,0.4242293399
2012-10-18,11.92593284,0.4337006724
2012-10-19,11.7574858,0.3794880883
2012-10-20,11.69437755,0.3945520773
2012-10-21,11.65741141,0.3452330676
2012-10-22,11.74107791,0.3645789342
2012-10-23,11.70778173,0.3190065674
2012-10-24,11.63435239,0.2791307465
2012-10-25,10.75362982,0.2442394032
2012-10-26,10.13061949,0.2137094778
2012-10-27,10.4581863,0.1869957931
2012-10-28,10.70996208,0.1636213189
2012-10-29,10.63073898,0.1431686541
2012-10-30,10.85932306,0.1252725723
2012-10-31,11.14607184,0.1096135008
2012-11-01,10.61353575,0.09591181317
2012-11-02,10.53050364,0.08392283652
2012-11-03,10.65074702,0.07343248195
2012-11-04,10.79688289,0.06425342171
2012-11-05,10.74082074,0.056221744
2012-11-06,10.8681975,0.049194026
2012-11-07,10.95409894,0.04304477275
2012-11-08,10.89269937,0.03766417615
2012-11-09,10.81586722,0.03295615413
2012-11-10,10.86326044,0.02883663487
2012-11-11,10.84184064,0.02523205551
2012-11-12,11.03134246,0.02207804857
2012-11-13,10.99800278,0.0193182925
2012-11-14,10.95895242,0.01690350594
2012-11-15,11.17510986,0.01479056769
2012-11-16,11.70504483,0.01294174673
2012-11-17,11.7500424,0.07382402839
2012-11-18,11.66563103,0.06459602484
2012-11-19,11.75052935,0.1190215217
2012-11-20,11.69917032,0.1666438315
2012-11-21,11.72913518,0.1458133526
2012-11-22,12.29199795,0.1900866835
2012-11-23,12.28028762,0.2288258481
2012-11-24,12.4132044,0.3252226171
2012-11-25,12.52968949,0.3470697899
2012-11-26,12.18462624,0.3661860662
2012-11-27,12.15927538,0.3829128079
2012-11-28,12.33165983,0.3975487069
2012-11-29,12.49766165,0.4728551186
2012-11-30,12.58613893,0.5387482287
2012-12-01,12.59238687,0.5964047001
2012-12-02,12.49794476,0.6468541126
2012-12-03,12.65695784,0.6909973485
2012-12-04,13.36958958,0.72962268
2012-12-05,13.31275022,0.763419845
2012-12-06,13.47792454,0.7929923644
2012-12-07,13.47728245,0.8188683188
2012-12-08,13.49998441,0.841509779
2012-12-09,13.34651089,0.8613210566
2012-12-10,13.49225658,0.8786559245
2012-12-11,13.61541567,0.893823934
2012-12-12,13.66821364,0.9070959422
2012-12-13,13.75525152,0.9187089494
2012-12-14,13.60092225,0.9288703308
2012-12-15,13.53094829,0.8752615394
2012-12-16,13.33286108,0.828353847
2012-12-17,13.32007195,0.7873096161
2012-12-18,13.27203387,0.7513959141
2012-12-19,13.53854318,0.7199714248
2012-12-20,13.57002703,0.6924749967
2012-12-21,13.428968,0.6684156221
2012-12-22,13.42721391,0.6473636694
2012-12-23,13.31810576,0.6289432107
2012-12-24,13.42666267,0.6128253094
2012-12-25,13.365567,0.5362221457
2012-12-26,13.45469902,0.5316943775
2012-12-27,13.39930318,0.5277325803
2012-12-28,13.45550722,0.5242660078
2012-12-29,13.37400386,0.4587327568
2012-12-30,13.4450138,0.4013911622
2012-12-31,13.54555244,0.4137172669
2013-01-01,13.33137142,0.3620026086
2013-01-02,13.28060681,0.3167522825
2013-01-03,13.38408115,0.2771582472
2013-01-04,13.45172115,0.2425134663
2013-01-05,13.45940677,0.274699283
2013-01-06,13.50449651,0.3028618726
2013-01-07,13.55606166,0.3275041385
2013-01-08,13.78035063,0.3490661212
2013-01-09,13.82095526,0.3679328561
2013-01-10,14.12317286,0.3844412491
2013-01-11,14.22762112,0.3988860929
2013-01-12,14.21428566,0.4115253313
2013-01-13,14.16078827,0.4225846649
2013-01-14,14.31797032,0.4947615818
2013-01-15,14.31363775,0.5579163841
2013-01-16,14.70781405,0.6131768361
2013-01-17,15.59859974,0.6615297315
2013-01-18,15.71579112,0.7038385151
2013-01-19,15.5881264,0.7408587007
2013-01-20,15.71959214,0.7732513631
2013-01-21,16.78101952,0.8015949427
2013-01-22,17.30017884,0.8263955749
2013-01-23,17.53639542,0.848096128
2013-01-24,16.90108607,0.867084112
2013-01-25,17.40720203,0.883698598
2013-01-26,17.55362918,0.8982362733
2013-01-27,17.86462801,0.9109567391
2013-01-28,18.79426487,0.9220871467
2013-01-29,19.51471419,0.9318262534
2013-01-30,19.73744669,0.9403479717
2013-01-31,20.51164303,0.9478044752
2013-02-01,20.44309196,0.9543289158
2013-02-02,19.63590171,0.9600378014
2013-02-03,20.57893968,0.9650330762
2013-02-04,20.44048796,0.9694039417
2013-02-05,20.65934473,0.973228449
2013-02-06,21.20856553,0.9765748928
2013-02-07,22.11776518,0.9795030312
2013-02-08,22.78736505,0.9820651523
2013-02-09,23.73386015,0.9843070083
2013-02-10,23.90028936,0.9862686323
2013-02-11,24.49727269,0.9879850532
2013-02-12,24.97973641,0.9894869216
2013-02-13,24.64165093,0.9908010564
2013-02-14,27.28238982,0.9919509243
2013-02-15,27.17126923,0.9929570588
2013-02-16,27.34616356,0.9938374264
2013-02-17,26.92725138,0.9946077481
2013-02-18,26.92886764,0.9952817796
2013-02-19,29.41362438,0.9958715572
2013-02-20,29.81980723,0.9963876125
2013-02-21,29.81806892,0.996839161
2013-02-22,30.47265653,0.9972342658
2013-02-23,29.80645455,0.9975799826
2013-02-24,29.88284849,0.9978824848
2013-02-25,30.35203309,0.9981471742
2013-02-26,31.15553735,0.9983787774
2013-02-27,31.24026108,0.9985814302
2013-02-28,33.37529394,0.9987587515
2013-03-01,34.60625703,0.9989139075
2013-03-02,34.14351592,0.9990496691
2013-03-03,34.45174048,0.9991684604
2013-03-04,36.37626525,0.9992724029
2013-03-05,40.67295399,0.9993633525
2013-03-06,43.28499619,0.9994429335
2013-03-07,41.94744072,0.9995125668
2013-03-08,43.90292891,0.9995734959
2013-03-09,46.88858661,0.9996268089
2013-03-10,46.06603846,0.9996734578
2013-03-11,48.27507458,0.9997142756
2013-03-12,44.41354526,0.9997499911
2013-03-13,47.01619085,0.9997812423
2013-03-14,46.92556255,0.999808587
2013-03-15,46.90251725,0.9998325136
2013-03-16,47.1570157,0.9998534494
2013-03-17,47.33349978,0.9998717682
2013-03-18,51.36543639,0.9998877972
2013-03-19,59.49860111,0.9999018225
2013-03-20,63.6874855,0.9999140947
2013-03-21,70.91752501,0.9999248329
2013-03-22,69.84608454,0.9999342288
2013-03-23,64.38311637,0.9999424502
2013-03-24,71.69042421,0.9999496439
2013-03-25,74.31408925,0.9999559384
2013-03-26,78.61419743,0.9999614461
2013-03-27,88.85207991,0.9999662654
2013-03-28,87.67317396,0.9999704822
2013-03-29,90.29569936,0.9999741719
2013-03-30,92.18995999,0.9999774004
2013-03-31,93.89923842,0.9999802254
2013-04-01,103.5803469,0.9999826972
2013-04-02,116.6799442,0.99998486
2013-04-03,131.3848094,0.9999867525
2013-04-04,133.0071205,0.9999884085
2013-04-05,142.6260655,0.9999898574
2013-04-06,143.081823,0.9999911252
2013-04-07,162.8522146,0.9999922346
2013-04-08,186.3511618,0.9999932053
2013-04-09,230.6829967,0.9999940546
2013-04-10,161.1928897,0.9999947978
2013-04-11,82.90158504,0.8124954481
2013-04-12,111.4763732,0.835933517
2013-04-13,97.60907187,0.7939418274
2013-04-14,88.8614914,0.757199099
2013-04-15,80.87469317,0.6000492116
2013-04-16,68.28313873,0.4000430602
2013-04-17,92.86403691,0.4125376776
2013-04-18,108.6283451,0.4234704679
2013-04-19,119.0122832,0.4955366594
2013-04-20,128.2082889,0.558594577
2013-04-21,118.4832438,0.5512702549
2013-04-22,126.3142718,0.607361473
2013-04-23,142.1272181,0.6564412889
2013-04-24,154.1332778,0.6993861278
2013-04-25,141.0086593,0.7369628618
2013-04-26,137.2096004,0.7073425041
2013-04-27,128.2266696,0.6814246911
2013-04-28,134.6235696,0.6587466047
2013-04-29,143.8103782,0.7014032791
2013-04-30,139.1296475,0.6762278692
2013-05-01,116.113801,0.6541993856
2013-05-02,106.3409847,0.6349244624
2013-05-03,96.31684027,0.5555589046
2013-05-04,112.4976364,0.5486140415
2013-05-05,116.4887158,0.5425372863
2013-05-06,112.1185962,0.5372201255
2013-05-07,111.6092129,0.5325676098
2013-05-08,113.1360619,0.5284966586
2013-05-09,111.9745327,0.5249345763
2013-05-10,117.6910369,0.5218177542
2013-05-11,115.4997777,0.581590535
2013-05-12,114.8856756,0.5713917181
2013-05-13,117.4044566,0.6249677533
2013-05-14,107.8655666,0.6718467842
2013-05-15,108.9868524,0.7128659361
2013-05-16,112.9178741,0.7487576941
2013-05-17,117.284616,0.7801629824
2013-05-18,118.1698767,0.7451426096
2013-05-19,117.0338802,0.7144997834
2013-05-20,117.8186365,0.6876873104
2013-05-21,117.2520409,0.6642263966
2013-05-22,118.9781736,0.6436980971
2013-05-23,123.726156,0.6257358349
2013-05-24,128.9710807,0.6100188556
2013-05-25,128.8449153,0.5962664986
2013-05-26,130.1586011,0.5842331863
2013-05-27,126.3929059,0.573704038
2013-05-28,125.9045953,0.5644910333
2013-05-29,129.5648124,0.5564296541
2013-05-30,126.5130684,0.5493759473
2013-05-31,127.8164889,0.6057039539
2013-06-01,128.7911511,0.6549909597
2013-06-02,122.6267089,0.6981170897
2013-06-03,122.9491879,0.7358524535
2013-06-04,120.1899687,0.6438708968
2013-06-05,120.8699238,0.6883870347
2013-06-06,119.0539757,0.6023386554
2013-06-07,110.1977314,0.5270463235
2013-06-08,109.1785453,0.461165533
2013-06-09,99.90360345,0.2785198414
2013-06-10,104.3575666,0.1812048612
2013-06-11,107.5075205,0.1585542536
2013-06-12,106.3781163,0.1387349719
2013-06-13,101.3238977,-0.003606899613
2013-06-14,99.2132443,-0.1281560372
2013-06-15,99.87503741,-0.2371365325
2013-06-16,99.03835126,-0.332494466
2013-06-17,100.1263051,-0.4159326577
2013-06-18,104.2891764,-0.4264410755
2013-06-19,104.4171508,-0.4356359411
2013-06-20,104.3234997,-0.4436814484
2013-06-21,101.4168574,-0.5132212674
2013-06-22,100.0395085,-0.574068609
2013-06-23,100.3147446,-0.6273100328
2013-06-24,99.04568323,-0.6738962787
2013-06-25,97.83278872,-0.7146592439
2013-06-26,98.65170076,-0.7503268384
2013-06-27,96.8039496,-0.7815359836
2013-06-28,89.42450672,-0.8088439857
2013-06-29,88.79729106,-0.8327384874
2013-06-30,89.48090766,-0.8536461765
2013-07-01,82.86757013,-0.8719404044
2013-07-02,87.81646669,-0.8879478539
2013-07-03,77.6913308,-0.9019543722
2013-07-04,79.13487084,-0.9142100756
2013-07-05,67.44762385,-0.9249338162
2013-07-06,66.34168089,-0.9343170892
2013-07-07,72.10952237,-0.942527453
2013-07-08,73.98855377,-0.9497115214
2013-07-09,74.89191087,-0.9559975812
2013-07-10,85.01367914,-0.9614978836
2013-07-11,87.49754939,-0.9663106481
2013-07-12,90.04669871,-0.9705218171
2013-07-13,91.5925979,-0.97420659
2013-07-14,89.89226928,-0.9774307662
2013-07-15,93.79615254,-0.9177519204
2013-07-16,91.78103565,-0.9280329304
2013-07-17,91.03135126,-0.9370288141
2013-07-18,84.96172912,-0.9449002123
2013-07-19,86.2387946,-0.9517876858
2013-07-20,84.91085915,-0.9578142251
2013-07-21,85.66435026,-0.9630874469
2013-07-22,85.64902864,-0.9677015161
2013-07-23,86.97705669,-0.9717388266
2013-07-24,88.15173057,-0.9752714732
2013-07-25,90.16609223,-0.9783625391
2013-07-26,89.98398597,-0.9810672217
2013-07-27,88.16527586,-0.983433819
2013-07-28,92.7458422,-0.9230045916
2013-07-29,93.29869725,-0.8701290177
2013-07-30,96.65955289,-0.8238628905
2013-07-31,98.02441993,-0.7833800291
2013-08-01,96.56801783,-0.7479575255
2013-08-02,96.07453068,-0.7169628348
2013-08-03,95.50670953,-0.6898424805
2013-08-04,96.36548217,-0.6661121704
2013-08-05,97.52713384,-0.6453481491
2013-08-06,97.6712066,-0.6271796305
2013-08-07,97.0542069,-0.6112821767
2013-08-08,94.25727177,-0.5973719046
2013-08-09,92.47277674,-0.5852004165
2013-08-10,93.29355289,-0.5745503644
2013-08-11,94.27131239,-0.5652315689
2013-08-12,95.44647078,-0.5570776228
2013-08-13,97.75907508,-0.5499429199
2013-08-14,99.12128755,-0.5437000549
2013-08-15,98.10633314,-0.5382375481
2013-08-16,98.29096026,-0.5334578546
2013-08-17,99.63050438,-0.5292756227
2013-08-18,99.17803974,-0.5256161699
2013-08-19,102.7840123,-0.5224141487
2013-08-20,104.500211,-0.4571123801
2013-08-21,110.8016037,-0.3999733326
2013-08-22,109.5232168,-0.349976666
2013-08-23,107.6975716,-0.3062295827
2013-08-24,108.882675,-0.2679508849
2013-08-25,113.0825634,-0.2344570243
2013-08-26,112.1181148,-0.2051498963
2013-08-27,117.7597908,-0.1170061592
2013-08-28,118.3174144,-0.03988038932
2013-08-29,118.8356382,0.02760465934
2013-08-30,124.8853796,0.08665407693
2013-08-31,128.377979,0.2008223173
2013-09-01,130.536372,0.3007195276
2013-09-02,129.5653717,0.3881295867
2013-09-03,129.1828036,0.4646133884
2013-09-04,122.5292387,0.4690367148
2013-09-05,122.370085,0.4729071255
2013-09-06,117.8611464,0.4762937348
2013-09-07,119.8149895,0.4792570179
2013-09-08,118.0573863,0.4818498907
2013-09-09,121.2592726,0.4841186544
2013-09-10,122.2155302,0.4861038226
2013-09-11,127.0882271,0.4878408447
2013-09-12,126.7807236,0.4893607391
2013-09-13,127.4077452,0.4906906468
2013-09-14,124.3484775,0.4918543159
2013-09-15,125.0764179,0.4928725264
2013-09-16,126.204666,0.4937634606
2013-09-17,126.8972501,0.494543028
2013-09-18,126.9038194,0.4952251495
2013-09-19,124.1809573,0.4958220058
2013-09-20,122.9216359,0.4963442551
2013-09-21,123.5082569,0.4968012232
2013-09-22,123.1249351,0.4972010703
2013-09-23,122.865699,0.4975509365
2013-09-24,123.7973577,0.4978570695
2013-09-25,123.6140786,0.4981249358
2013-09-26,124.6856745,0.4358593188
2013-09-27,126.6053477,0.443876904
2013-09-28,126.7965517,0.388392291
2013-09-29,127.1086277,0.3398432546
2013-09-30,126.0902618,0.2973628478
2013-10-01,127.5754243,0.2601924918
2013-10-02,104.1050929,0.1651684303
2013-10-03,117.575495,0.1445223765
2013-10-04,121.9303477,0.1264570795
2013-10-05,121.3934027,0.1106499445
2013-10-06,122.4752613,0.09681870147
2013-10-07,123.9068726,0.08471636378
2013-10-08,124.7665289,0.1991268183
2013-10-09,125.9335203,0.174235966
2013-10-10,126.7046505,0.1524564703
2013-10-11,127.2552992,0.1958994115
2013-10-12,127.851263,0.233911985
2013-10-13,132.4156587,0.2671729869
2013-10-14,135.3391949,0.3587763636
2013-10-15,141.4939085,0.3764293181
2013-10-16,138.3279219,0.3918756533
2013-10-17,143.7471338,0.4053911967
2013-10-18,152.7755722,0.4797172971
2013-10-19,165.7727171,0.544752635
2013-10-20,166.5001511,0.5391585556
2013-10-21,179.9106286,0.5342637361
2013-10-22,190.4027814,0.5924807691
2013-10-23,204.600351,0.643420673
2013-10-24,194.4100438,0.6879930889
2013-10-25,185.6437876,0.7269939528
2013-10-26,179.808218,0.7611197087
2013-10-27,194.5461333,0.7909797451
2013-10-28,196.2746873,0.8171072769
2013-10-29,204.4281742,0.8399688673
2013-10-30,197.9005994,0.8599727589
2013-10-31,203.2836499,0.877476164
2013-11-01,203.0371098,0.8927916435
2013-11-02,204.7928814,0.9061926881
2013-11-03,210.2753826,0.9179186021
2013-11-04,228.7910389,0.9281787768
2013-11-05,243.6416689,0.9371564297
2013-11-06,263.209584,0.945011876
2013-11-07,290.1242262,0.9518853915
2013-11-08,333.7506565,0.9578997176
2013-11-09,331.0511485,0.9631622529
2013-11-10,327.5586535,0.9677669713
2013-11-11,342.6976929,0.9717960999
2013-11-12,354.6454883,0.9753215874
2013-11-13,394.5044952,0.978406389
2013-11-14,416.7063033,0.9811055903
2013-11-15,408.3987973,0.9834673915
2013-11-16,435.7984428,0.9855339676
2013-11-17,485.3365769,0.9873422216
2013-11-18,657.7785039,0.9889244439
2013-11-19,546.8783973,0.9903088884
2013-11-20,595.3390996,0.9915202774
2013-11-21,720.7644253,0.9925802427
2013-11-22,802.9169337,0.9935077124
2013-11-23,834.29534,0.9943192483
2013-11-24,807.1666955,0.9950293423
2013-11-25,816.2433866,0.9956506745
2013-11-26,916.0971601,0.9961943402
2013-11-27,962.9105609,0.9966700477
2013-11-28,1007.387164,0.9970862917
2013-11-29,1128.725488,0.9974505052
2013-11-30,1119.296715,0.9977691921
2013-12-01,964.4857937,0.9980480431
2013-12-02,1040.808218,0.9982920377
2013-12-03,1053.621027,0.998505533
2013-12-04,1134.932231,0.9986923414
2013-12-05,1027.411773,0.9988557987
2013-12-06,824.5817103,0.9989988239
2013-12-07,703.748376,0.9991239709
2013-12-08,783.5733483,0.9992334745
2013-12-09,896.0792899,0.9993292902
2013-12-10,977.1653673,0.9994131289
2013-12-11,875.4640343,0.9994864878
2013-12-12,873.324806,0.9995506768
2013-12-13,879.1561353,0.9996068422
2013-12-14,852.8561205,0.9996559869
2013-12-15,864.0616579,0.9996989886
2013-12-16,677.8941068,0.937236615
2013-12-17,682.6267727,0.8825820381
2013-12-18,526.1209763,0.8347592834
2013-12-19,685.525129,0.7929143729
2013-12-20,600.2169543,0.7563000763
2013-12-21,597.0335025,0.7242625668
2013-12-22,615.0130353,0.6962297459
2013-12-23,657.9266342,0.6717010277
2013-12-24,650.6647452,0.6502383992
2013-12-25,678.2901581,0.6314585993
2013-12-26,749.996595,0.6150262744
2013-12-27,722.5705675,0.6006479901
2013-12-28,715.8523631,0.5880669913
2013-12-29,727.2712157,0.5770586174
2013-12-30,735.7419971,0.5674262903
2013-12-31,729.5575829,0.558998004
2014-01-01,752.4045499,0.5516232535
2014-01-02,784.9549213,0.5451703468
2014-01-03,807.222939,0.5395240534
2014-01-04,828.6020626,0.5345835468
2014-01-05,902.4873803,0.5927606034
2014-01-06,914.4599608,0.643665528
2014-01-07,803.3517962,0.625707337
2014-01-08,820.6900095,0.6099939199
2014-01-09,831.3347505,0.5962446799
2014-01-10,853.2988548,0.5842140949
2014-01-11,889.5558371,0.573687333
2014-01-12,845.1913322,0.5644764164
2014-01-13,822.8770122,0.5564168644
2014-01-14,815.2936027,0.5493647563
2014-01-15,841.0898574,0.6056941618
2014-01-16,815.8548003,0.6549823916
2014-01-17,792.8295065,0.6981095926
2014-01-18,809.7835284,0.7358458935
2014-01-19,838.4284747,0.7688651568
2014-01-20,828.8852166,0.7977570122
2014-01-21,823.8179638,0.8230373857
2014-01-22,818.9763863,0.8451577125
2014-01-23,810.9224252,0.8645129984
2014-01-24,781.042514,0.8814488736
2014-01-25,804.4032408,0.8337677644
2014-01-26,814.4993814,0.8545467939
2014-01-27,742.701375,0.8102284446
2014-01-28,790.1764019,0.8339498891
2014-01-29,793.3844249,0.7922061529
2014-01-30,799.4744798,0.8181803838
2014-01-31,803.2375988,0.7784078358
2014-02-01,813.2195492,0.7436068564
2014-02-02,814.4908704,0.7131559993
2014-02-03,806.9974284,0.6865114994
2014-02-04,800.0782319,0.663197562
2014-02-05,784.4736928,0.6427978667
2014-02-06,763.5693822,0.5624481334
2014-02-07,711.5712734,0.4921421167
2014-02-08,677.6823009,0.4306243521
2014-02-09,687.4060546,0.3767963081
2014-02-10,685.4574988,0.3296967696
2014-02-11,671.8996917,0.2884846734
2014-02-12,653.7657809,0.2524240892
2014-02-13,612.918415,0.2208710781
2014-02-14,668.7886027,0.1932621933
2014-02-15,654.3770602,0.1691044191
2014-02-16,623.2503219,0.1479663668
2014-02-17,631.3345963,0.1294705709
2014-02-18,627.2717614,0.1132867495
2014-02-19,623.5401369,0.09912590585
2014-02-20,563.7685611,-0.03826483238
2014-02-21,580.324316,-0.1584817283
2014-02-22,607.1246333,-0.1386715123
2014-02-23,610.0823237,-0.1213375733
2014-02-24,542.2666508,-0.2311703766
2014-02-25,533.7076444,-0.3272740795
2014-02-26,587.5785883,-0.4113648196
2014-02-27,585.3939257,-0.4849442171
2014-02-28,551.2947703,-0.54932619
2014-03-01,567.5342354,-0.6056604162
2014-03-02,558.5277072,-0.6549528642
2014-03-03,676.5057328,-0.5730837562
2014-03-04,674.5113994,-0.5014482867
2014-03-05,670.3388511,-0.4387672508
2014-03-06,667.712834,-0.3839213445
2014-03-07,631.7702952,-0.3359311764
2014-03-08,621.5241145,-0.2939397794
2014-03-09,640.5788893,-0.2571973069
2014-03-10,628.1512412,-0.2250476436
2014-03-11,633.7338382,-0.1969166881
2014-03-12,634.6468237,-0.1723021021
2014-03-13,643.4321009,-0.1507643393
2014-03-14,628.30859,-0.1319187969
2014-03-15,636.2186501,-0.05292894731
2014-03-16,634.168901,-0.1088128289
2014-03-17,622.7602086,-0.1577112253
2014-03-18,614.3095137,-0.1379973221
2014-03-19,610.5112035,-0.1832476569
2014-03-20,586.6075957,-0.2853416998
2014-03-21,569.694518,-0.3746739873
2014-03-22,564.7000267,-0.4528397389
2014-03-23,558.9588617,-0.5212347715
2014-03-24,585.0232505,-0.5810804251
2014-03-25,583.7711891,-0.6334453719
2014-03-26,579.2438504,-0.6167647004
2014-03-27,483.1640126,-0.6646691129
2014-03-28,498.6613289,-0.7065854738
2014-03-29,489.5170235,-0.7432622896
2014-03-30,458.9663283,-0.7753545034
2014-03-31,455.3553541,-0.8034351904
2014-04-01,479.0084659,-0.8280057916
2014-04-02,439.0114925,-0.8495050677
2014-04-03,449.4411515,-0.8683169342
2014-04-04,449.7198697,-0.8847773174
2014-04-05,461.6753315,-0.8991801528
2014-04-06,458.6334805,-0.9117826337
2014-04-07,448.6552751,-0.9228098045
2014-04-08,452.8030988,-0.9324585789
2014-04-09,442.8379849,-0.9409012565
2014-04-10,366.9118661,-0.9482885995
2014-04-11,421.9435281,-0.9547525245
2014-04-12,424.2742126,-0.960408459
2014-04-13,416.3623217,-0.9653574016
2014-04-14,461.1082466,-0.9696877264
2014-04-15,521.6152996,-0.9734767606
2014-04-16,531.4818467,-0.9767921655
2014-04-17,499.8375515,-0.9796931448
2014-04-18,483.0200135,-0.9822315017
2014-04-19,504.3655952,-0.984452564
2014-04-20,501.5571844,-0.9863959935
2014-04-21,498.0845303,-0.9880964943
2014-04-22,489.50351,-0.9895844325
2014-04-23,490.6329675,-0.9908863785
2014-04-24,503.291801,-0.9920255812
2014-04-25,466.4261713,-0.9930223835
2014-04-26,459.2267098,-0.9938945856
2014-04-27,438.7093637,-0.9946577624
2014-04-28,441.5478055,-0.9953255421
2014-04-29,447.7099308,-0.9334098493
2014-04-30,448.8757155,-0.8792336182
2014-05-01,460.1946983,-0.8943294159
2014-05-02,452.2397798,-0.8450382389
2014-05-03,438.978588,-0.864408459
2014-05-04,436.6753986,-0.8813574017
2014-05-05,432.338179,-0.8961877265
2014-05-06,430.1282054,-0.9091642606
2014-05-07,442.1828761,-0.9205187281
2014-05-08,440.4027627,-0.9304538871
